4190,Fred Williams,122,931578309,PR,54920088
4191,Mary Kennedy,135,402542748,MG,119134539
4192,Marion Tipps,135,647942562,TO,780824241
4193,Cherri Nielsen,30,265815531,MG,55308555
4194,Keith Thissen,122,133462377,MT,215787969
4195,Jack Stacy,11,35438751,MT,344420622
4196,Debra Smith,97,623143638,PA,853062831
4197,Francis Webster,1,948081627,RJ,286594947
4198,Jason Howell,17,104444640,AL,640662633
4199,Charles Chapman,80,741032964,PA,357659865
4200,Carole Brown,63,858971745,PB,709431102
4201,Roy Wadsworth,142,53768259,PA,31458654
4202,Alice Moss,23,995083227,PA,736854822
4203,John Mcnair,101,588925458,PR,697155948
4204,Hazel Vandenheuvel,28,331264899,RN,922569219
4205,Norma Moretti,130,362207259,AM,394031682
4206,Gerald Smith,14,527632110,PE,25144578
4207,Roger Miller,31,111886776,AC,166006728
4208,Diane Wilson,134,395074044,MA,317083923
4209,Denise Moore,77,310503087,AL,371465622
4210,Bernice Hall,59,775197567,PB,963632430
4211,Roberta Adams,0,160647840,RN,860923008
4212,Sharon Eber,137,132837426,RO,954343449
4213,Marlene Cummins,37,535215753,SC,369650115
4214,Nancy Schmiedeskamp,94,820379025,SE,658418193
4215,Sam Cameron,130,56790819,SE,128752839
4216,Clifton Serrano,142,17620326,CE,654061536
4217,Alexander Crawford,77,940413789,SE,348303285
4218,Nancy Tardy,103,228028626,PR,496174923
4219,Jeffrey Thacker,96,626497245,PB,8693577
4220,Jason Shelton,118,737516259,MT,340566300
4221,Verona Cantrell,118,487631826,DF,62044353
4222,Rebecca Woodruff,42,645202440,SE,64283571
4223,Margret Thomas,36,880603740,RO,720400932
4224,Willie Reed,7,276011343,SP,570105225
4225,Dennis Brown,53,796285728,RN,480629205
4226,Bob Steele,142,222004728,PR,254063745
4227,Elizabeth Mccue,146,567838998,RJ,932610519
4228,Tabitha Strom,129,230804442,RO,898282737
4229,Reggie Fulmer,8,141156747,AC,487222632
4230,Shannon Evetts,135,204470280,PE,8703531
4231,Colleen Espinal,92,351957177,AM,460239633
4232,Edith Zeno,30,821402775,GO,235839555
4233,Yvonne Vincent,72,394559289,ES,522618507
4234,Annie Bello,34,153909945,AM,215268624
4235,Marlene Duffy,14,749789325,MT,842175099
4236,Terry Sharp,19,225131688,RJ,576123300
4237,Monique Larose,94,203880294,RN,51413985
4238,Sarah Lyons,26,541908954,PR,25096788
4239,Jesse Gordon,89,943747542,MG,40198095
4240,Kurt Roberts,39,197433342,MG,541207125
4241,Robert Fair,134,132481809,TO,55571472
4242,Lois White,61,888323274,MA,563759712
4243,Rosie Crays,5,777008349,DF,531769023
4244,Maynard Hale,39,565752483,PB,712172772
4245,William West,131,736999956,AM,231960105
4246,Barbara White,139,873629514,MS,87839721
4247,Charles Jacobsen,121,84672711,PB,892309311
4248,Bonnie Butcher,10,53389764,GO,730664100
4249,Anna Coates,2,983948652,SP,885061377
4250,Robert Long,68,12282993,RR,768231963
4251,Robyn Riedel,124,293236056,AL,963146646
4252,Karen Verdino,133,16568136,RN,332054199
4253,Dan Morgret,36,489633957,MS,50181399
4254,Shane Cooper,114,608423193,RJ,455171481
4255,Justin Cook,86,507612564,RN,460657971
4256,Thelma Starbuck,133,474533280,RJ,200822112
4257,Roberto Leland,118,260211942,AL,810266841
4258,Rebecca Mclaughlin,137,6235218,GO,648495891
4259,Jessica Cubbage,64,880770735,ES,271518363
4260,Jessie Steele,46,900789021,MG,347312430
4261,Daniel Mann,110,116150301,AC,168177933
4262,Charles Baggett,104,528744681,MS,463596885
4263,Evelyn Belanger,128,885268737,AC,610240725
4264,Micheal Maxie,145,288592011,AP,755163576
4265,Maurice Cruz,71,396078372,DF,503621532
4266,Bonnie Wong,76,741937572,MG,31706541
4267,David Tinney,51,37265877,RO,315686169
4268,Norman Soliz,23,4911732,AP,91899414
4269,Ethel Pollock,96,896498010,RO,354727530
4270,Luis Wilson,125,399140631,AL,664943751
4271,Maria Fraher,32,197483715,AM,683769708
4272,Gerald Goodman,85,916555752,AM,621068274
4273,John Jones,41,639939105,DF,638557659
4274,Brandon Olson,103,546957117,BA,627819120
4275,Joshua Sprouse,62,618444360,PB,577471833
4276,Pauline Pierre,135,422464599,SP,501589233
4277,Michael Cronin,56,603731979,PA,147424536
4278,Amy Hughes,127,98453232,SC,333448182
4279,Ross Dipietro,17,67494645,PI,912634443
4280,Dallas Katz,72,201026070,AC,958543560
4281,Sonya Markham,56,534132207,RS,351705213
4282,Bobby Docken,82,485340228,PR,7395642
4283,Isaac Day,78,915355836,PI,562459455
4284,Karen Cain,78,766072269,AC,981485307
4285,Joseph Campbell,140,795220245,PE,982861785
4286,Kelly Duran,87,829211229,SP,152609589
4287,Larry Caverly,59,644479146,MG,498782178
4288,Heather Quigg,80,467394741,DF,209867859
4289,Randy Jack,116,441608823,AP,996475518
4290,Michelle Burkhart,142,517719978,PB,196681842
4291,Steven Tennies,79,880851267,PA,164319876
4292,Edna Pratt,147,364676958,PR,474043077
4293,Nancy Ellis,70,312189417,MS,577140669
4294,Ralph Santos,35,369784899,ES,590449644
4295,Elizabeth Shea,77,514124676,GO,823370400
4296,Justin Lewis,70,180028890,PA,225317421
4297,Susan Kint,101,150383034,MG,544371138
4298,Mary Chaney,75,151371792,RO,364238685
4299,Quincy Minteer,65,646271199,MG,196874604
4300,Riley Morris,24,962075475,MA,70942365
4301,Caryn Nghiem,86,582697638,PE,979256286
4302,Jon Gibson,2,382812003,RJ,437390757
4303,Gregory Johnson,149,120477789,RR,798875937
4304,William Robinson,23,480967875,RO,376501599
4305,Jonathan Bellomy,95,282860595,AM,374457483
4306,Clara Feliciano,122,988708401,TO,221236749
4307,Melissa Willis,120,288982998,RS,673012431
4308,Rosalee Satterfield,16,177073821,BA,590326992
4309,Michael Rivers,89,491179059,AM,518109912
4310,Corey Borner,115,176172057,RO,85110498
4311,Robert Hines,150,242089677,DF,465182307
4312,Gladys Lanza,66,378862389,PA,586484226
4313,Tanya Godinez,145,367665858,RR,413883630
4314,Sara Beckham,122,848111760,RS,266772267
4315,Chrystal Dejulio,106,75481992,PA,67287015
4316,Arturo Gray,50,898502634,AM,400584636
4317,Doris Anderson,32,180838854,RN,622982943
4318,Francisca Boone,0,476263746,PR,823232745
4319,Michele Altman,21,329556447,AL,57895380
4320,Michelle Sansone,30,516001842,PA,113505795
4321,Patricia Roy,143,405318267,BA,158955192
4322,Julie Dominguez,10,650908413,AM,376560648
4323,Ana Humes,148,803274615,RO,721308888
4324,Andrea Carollo,34,329056578,DF,904733370
4325,Howard Dobos,34,53290422,GO,447578811
4326,Bobbie Chadwick,21,235049193,RR,388381734
4327,Henry Hahn,112,429633612,RJ,215468712
4328,Randy Joachim,47,122732811,BA,435534417
4329,Walter Dietzel,92,732706434,PE,819160560
4330,Steven Shummon,91,849708081,RR,951252606
4331,Ray Baker,85,792461214,RS,626654259
4332,Ruben Sigg,0,379029474,PB,615034719
4333,Margaret Bennett,24,250472781,RR,472730436
4334,Scott Dieteman,87,942758055,AP,539478306
4335,Anthony Bloomer,131,606460248,DF,252732951
4336,Henry Eisman,82,999682524,SE,626010903
4337,Patricia Wester,107,620764650,SC,917530902
4338,Joshua Vera,143,542741553,GO,422223408
4339,Jenifer Wallace,69,764647587,GO,581995377
4340,Cari Hatcher,150,233624700,MG,931347900
4341,Wes Sullivan,93,841488894,GO,273887667
4342,Debra Ortiz,3,806677794,AL,570405699
4343,Loretta Rohrbacher,31,326059128,RR,623902023
4344,Sabrina Robertson,65,940552785,SE,136163619
4345,Randy Hickman,115,34030359,SC,924633549
4346,Jeremy Frey,65,959400828,AC,235008315
4347,Angela Adams,97,516391101,RN,375222051
4348,Robert Evenson,18,894596931,PR,50849460
4349,Sheila Germain,95,387220446,MG,840370896
4350,Tammy Tate,137,415718109,MT,67953825
4351,Antonia Bennett,14,192766914,ES,764868006
4352,Mary Smith,48,233299503,BA,891970569
4353,Leo Kitamura,143,211282497,AM,890509113
4354,Amy Brooks,21,681515325,PI,459271557
4355,Franklin Hunt,117,268009650,RS,438896565
4356,Pamela Mcmaster,63,506403432,RO,759111111
4357,Mary Verhoeven,61,520778538,DF,814479660
4358,Jennifer Fisher,38,777482334,MT,197339571
4359,Eleanor Lurvey,61,945091935,AP,841348962
4360,Mary Lewis,90,570369366,AM,825231591
4361,Nathan Black,68,665139015,GO,808624710
4362,Michael Murphy,60,546004305,CE,229768488
4363,Ramona Ho,117,431742897,BA,547497261
4364,Gilbert Ware,82,457850655,AL,149306787
4365,James Reid,133,77679117,RR,305224380
4366,Hazel Alvarez,139,98670213,RN,659337300
4367,Imogene Briggs,78,876379734,MT,554283297
4368,Casie Harris,37,509534514,SC,616821804
4369,Michael Hull,132,683105274,AL,950885073
4370,Carroll Wetherell,93,861637887,SP,555374385
4371,Charles Collins,41,816623982,MT,514326807
4372,Juliana Baldwin,74,138041361,TO,615512034
4373,Marcus Smith,60,334232550,PB,888832827
4374,David Pulley,111,953169732,RJ,596397969
4375,Rose Jones,127,800529849,AC,157459257
4376,Rita Vargas,57,877203675,MG,420130377
4377,Zaida Picot,67,381907575,RJ,495661428
4378,Kevin Frith,7,26775927,PB,159352623
4379,Jerry Fox,66,307076364,SP,336045186
4380,Leland Rodriquez,140,712501740,AC,677110194
4381,Kathleen Ou,124,770921199,PA,254251395
4382,Virgilio Baxter,135,699502185,RN,205196967
4383,Germaine Penalosa,28,983937870,SP,672165333
4384,Eileen Burkett,91,870458778,TO,502781958
4385,Martha Mason,143,103467429,PR,738198990
4386,Claire Davidson,150,396879444,MT,225175815
4387,Shawn Horowitz,33,951145335,SC,20851263
4388,Earlene Richardson,71,978024267,MG,761493321
4389,Emily Wilson,90,426603483,SC,226047303
4390,Derek Lebow,118,304335819,PR,748213632
4391,Henry Voigt,41,92219004,MT,337806000
4392,Ronald High,91,147078180,CE,727525368
4393,David Berthiaume,71,325170729,RO,820462887
4394,Donald Shinn,117,328399254,MT,388209159
4395,Connie Hoglund,41,9763857,RS,639504261
4396,Salvador White,128,492977511,AM,34206948
4397,Martin Esquivel,70,263967354,MA,531054414
4398,John Storie,63,510128550,SE,561358944
4399,Vilma Riebau,112,205815321,PE,968836086
4400,Susan Martis,98,393623685,PR,2650545
4401,Anne Huizar,124,966709908,CE,744922782
4402,Patricia Roberts,32,231114060,PI,977720940
4403,William Begor,38,247285017,PI,77760549
4404,Louise Collier,81,175055436,MG,339941619
4405,Marilyn Zimmerman,47,536995638,MT,418911615
4406,Mickey Walls,86,133887159,PE,977913207
4407,Amanda Broadfoot,72,628713,BA,831333375
4408,Shawn Moore,123,195400503,AC,597376161
4409,Paul Stinnett,54,202042377,RO,942642819
4410,Clifford Silver,73,799336422,SE,623319480
4411,Luke Mardis,64,949001445,MS,37899198
4412,Tom Stinson,23,240214851,PI,167844780
4413,Herman Mendoza,133,417727377,RJ,650842893
4414,Sarah Tabor,37,114960879,PI,148971663
4415,Steven Funderburk,115,447333228,CE,327281922
4416,Edna Allie,61,366689844,GO,362110437
4417,Alejandro Newton,145,593046693,PR,825678108
4418,Norris Regan,68,550015254,GO,328078863
4419,Kay Langley,13,143104536,PI,25278813
4420,John Davis,150,86097114,SP,385619724
4421,Janice Bodi,71,422410536,SP,541090854
4422,William Grant,105,196280568,PR,3888378
4423,Pricilla Juarez,122,114290901,MG,928710774
4424,Shannon Mckinsey,31,929067282,TO,837801189
4425,James Cox,63,317631348,MA,25862283
4426,Margarita Soehl,86,800121744,TO,626604984
4427,Tyler Daughtry,26,350154297,PE,716605344
4428,Jessica Scholtens,105,587569554,CE,328082796
4429,Theresa Philbrick,128,238785507,RO,825196716
4430,Theodore Lindholm,9,511439067,AC,431714061
4431,Frances Foley,99,737381547,GO,294867063
4432,Brian Lane,122,77389776,MG,813408885
4433,Alexis Narine,28,960292665,PI,768309570
4434,Ken Reed,8,202778163,AL,887149431
4435,Jamie Putnam,87,848313234,RJ,101802357
4436,Christine Hunt,43,878292252,AL,70405281
4437,Catherine Dalton,114,682359759,MT,4958145
4438,Robert Leonard,67,642826404,PB,263695977
4439,Jacki Midgett,86,421222419,RJ,924594219
4440,Linda Day,124,787335840,MG,290266407
4441,Connie Marton,105,200510982,RR,721925730
4442,Melissa Hilbert,36,561543669,RJ,446438583
4443,Sam Yadao,68,401184189,SE,458928153
4444,Frank Kuester,117,159557373,RS,393539526
4445,Jamie Buggie,11,817794693,PA,104225598
4446,Ronald Tebo,20,654288660,SE,50692410
4447,Matthew Rogers,30,497934144,PR,169898049
4448,Stanford Hayes,119,489677562,SP,673802649
4449,Rhett Oliver,27,347513580,RS,789981750
4450,Augusta Cessna,65,114056244,PA,891173529
4451,Jake Hinkle,96,797394456,RN,543772278
4452,Mildred Richardson,57,97773777,PI,509314689
4453,Pauline Hale,114,710719596,PA,734645529
4454,James Ullery,24,746627751,RR,249248736
4455,Bonnie Hamlin,11,93149487,GO,462668940
4456,Cynthia Mack,127,959118678,PI,576702729
4457,James Mason,149,212677182,SP,129848553
4458,Antony Greene,123,989836380,SE,129201435
4459,Michael Stevenson,37,957111957,MS,457969914
4460,Kristin Ray,34,167282235,PA,564405525
4461,Julius Driver,2,107407836,MG,521538651
4462,Charles Fish,60,655388082,ES,465696747
4463,Carol Chueng,57,152937045,MA,712055466
4464,Kevin Hibbard,115,584968167,PI,876353040
4465,Paul Martin,80,654994224,AL,525180114
4466,Thomas Duran,8,175230423,SE,232217073
4467,Marci Justiss,55,103343481,SP,216109251
4468,Evelyn Aguino,142,700683606,MG,535763358
4469,Elizabeth Williams,34,672912162,BA,265105890
4470,Alanna Durant,21,478335816,SP,753440715
4471,Daniel Reeves,19,18909477,SP,977100876
4472,Thomas Thomas,125,220010094,AC,47463948
4473,Ronnie Parnell,29,99664524,GO,197542215
4474,Deborah Fogg,147,29456811,BA,135213741
4475,Rafael Henderson,71,227123172,PA,248819121
4476,Paul Jones,25,287390664,PR,589422411
4477,Clark Davis,66,472312863,RO,897612894
4478,Frances Brown,77,641194470,MS,71515143
4479,Eleanor Oktavec,84,21434031,MS,838371159
4480,Mark Mintz,41,991598553,MG,753874524
4481,David Rowe,40,442221156,PE,434225907
4482,Michael Parke,148,833583933,AC,901848546
4483,Susan Lococo,146,776357064,AP,150066621
4484,Carol Moore,15,855632142,ES,237055545
4485,Pablo Yancey,96,559658538,RS,300896262
4486,Efrain Watts,147,647160588,PR,292288482
4487,Marie Schmidt,130,445541958,RJ,284932287
4488,Mark Jenkins,68,756681372,MA,797672124
4489,Chelsea Connolly,27,570848400,SC,708037443
4490,Rex Williams,82,405292626,AL,675952164
4491,Christopher Bryson,132,435398355,SP,292257549
4492,Emilio Garcia,40,767719269,ES,803354211
4493,Donald Adon,9,974711520,RR,76090509
4494,Michael Argabright,90,659376810,RN,942311853
4495,George Boor,48,547168536,TO,261291474
4496,Glenn Schubert,76,99194967,TO,15717681
4497,Tonya Garcia,19,142138512,TO,948359466
4498,Tammy Balentine,61,632080008,MA,409859307
4499,Bradley Perkins,8,928698120,AL,685973664
4500,Odilia Johnson,122,806436801,AL,838034226
4501,Crystal Campos,56,254367918,SE,284753943
4502,Joe Freeman,112,43142247,AC,605834910
4503,Leslie Nelms,132,441331695,AC,249131691
4504,Ginger Foret,16,558500472,GO,728919999
4505,Katie Mendoza,31,397740483,RO,204710373
4506,Brenda Taylor,111,238592349,PA,274218912
4507,Dorian Magrath,98,651086784,BA,873456192
4508,Kevin Reiter,28,742110021,PA,883847313
4509,Marguerite Shepard,19,891387036,PR,253884303
4510,Clifton Koonce,86,38954727,DF,234885699
4511,Selina Valdez,27,660427101,SE,453762855
4512,Floyd Shinn,51,774446211,PR,185378193
4513,Scott Martinez,16,480406401,RR,245703735
4514,Ray Pfeifer,46,114925590,RN,271624941
4515,Maria Button,5,432801738,AM,432158319
4516,Kevin Camargo,140,27241479,AM,49334013
4517,Nettie Johnson,123,188206479,MS,874557522
4518,Mary Morris,32,133395255,AC,582758658
4519,Jeremy Taylor,129,169239492,SE,207726030
4520,Jeffrey Council,20,607782627,RR,263720070
4521,Robert Carpenter,114,84875247,MA,726871923
4522,Ashley Roberts,72,482034852,RR,196324110
4523,George Gerace,2,993577671,DF,898214355
4524,Patrick Bridgers,104,872999325,PE,362752056
4525,Glen Walker,30,425394972,SE,304608789
4526,Eric House,100,766164861,SC,46447416
4527,Jacqueline Zamora,121,744822117,SE,583779186
4528,Frank Schneider,68,373082742,BA,59462991
4529,Wilfredo Connor,99,783284526,MG,771126138
4530,Jeffry Byrd,9,159170931,RR,171660213
4531,Hazel Devine,132,723758058,BA,703009359
4532,Joanne Goodman,139,888056577,RO,78259851
4533,Jane Hunt,19,929830743,RR,196881759
4534,Dorothy Patton,98,296365374,MT,168395184
4535,Janet Ash,133,832124079,CE,919650294
4536,Robert Mehta,71,247901193,GO,97530399
4537,Jaime Scuderi,104,44575515,AM,428400999
4538,William Owens,130,997909776,MA,51102990
4539,Thomas Schlottmann,137,99053235,DF,714059433
4540,Patricia Terrell,28,343616184,AP,983200122
4541,Philip Palmer,101,824846634,PE,172709676
4542,Delores White,115,186356898,BA,100322424
4543,Paul Ward,37,784616013,RJ,643329909
4544,Louise Layton,74,57568095,RR,782940960
4545,Grover Leggett,19,517320702,SE,161045262
4546,Thomas Balling,92,142417863,SP,525268800
4547,Peter Amos,34,881795052,SC,22790340
4548,Jeffrey White,23,423202626,AP,19844082
4549,Pamela Diaz,118,67177998,MG,375802344
4550,William Rogers,117,76299651,MG,875666448
4551,Bobby Ramsey,100,10017504,DF,824701563
4552,Evan Howard,66,913912938,SC,94706676
4553,Bertha Harkrader,120,6769458,SC,435651201
4554,Tracy Hooks,132,826338942,MA,492935949
4555,Gary Preston,116,410201478,PA,54905661
4556,Jeannine Bogart,29,571212891,CE,517204863
4557,Bernadine Swan,77,707232249,MS,526807350
4558,Jan Mcclinsey,101,343070424,MA,727664481
4559,Helen Jackson,114,304773678,RR,897397695
4560,Richard Mann,139,527394141,RO,541919043
4561,Floyd Meek,14,397001277,PE,446905629
4562,Francine King,115,2771856,TO,667384623
4563,Dolores Skidmore,7,958830210,AC,475675182
4564,James Spada,30,980591931,TO,963268389
4565,James Powell,89,368576451,MS,979291116
4566,Ricky Priolo,143,345753954,RO,922176216
4567,Irma Joseph,69,821341026,GO,577630692
4568,Brittani Latour,123,950073309,MA,220053564
4569,Sharri Brunswick,58,58182516,RO,169882839
4570,Nicole Farrell,11,833895027,MG,917460612
4571,Thomas Brandt,86,301418622,RO,347610429
4572,Thomas Gonzales,6,492638103,RR,383395851
4573,Henry Pruitt,58,448362801,MS,931575033
4574,Aaron Scarberry,78,904583502,MS,390946797
4575,Bruce Vinson,96,397525428,PA,148620006
4576,Jacqueline Fitzgerald,66,963474993,RN,96735123
4577,Stephen Anderson,42,720792054,AC,732098952
4578,Cassandra Glenn,57,383916411,PR,416191896
4579,Lori Morelli,13,780537933,PE,887775516
4580,Nelson Ward,144,627990048,MA,34603785
4581,Kendall Ramsey,150,238201641,BA,224874774
4582,Christopher Mikes,138,499513590,DF,139380390
4583,David Larosa,112,275601987,SP,605524095
4584,Stephen Spivey,23,54438669,TO,84285810
4585,John Brown,88,593621622,AP,716273037
4586,William Rice,133,631587834,SP,656669583
4587,Marylin Hall,57,135122967,RJ,510892668
4588,Steven Hall,94,153409689,RS,991946475
4589,Jim Arevalo,17,471335877,MG,67187403
4590,Bradley Robinson,84,610228566,PI,234114453
4591,Harold Rand,125,576507924,PI,493521444
4592,Paulina Askew,93,828520479,SE,642276126
4593,Carole Penza,137,333641322,RN,47520
4594,Walter Glass,96,617003676,SE,49351950
4595,Debbie Weaver,36,336530124,MA,551664342
4596,Monica Correia,60,540363186,RR,987724323
4597,John Sacco,120,946505169,PE,1408248
4598,Dawn Vue,132,656054487,AC,546131007
4599,Dwight Thomas,43,576724365,RO,170227170
4600,Karen Handy,47,962360982,MS,862217649
4601,Miranda Martin,42,396695196,SE,142485975
4602,Peggy Siegel,59,7952157,DF,934174395
4603,Richard Robison,132,253399293,AM,726034374
4604,Annie Carpenter,37,119275884,PI,842646708
4605,Shane Handy,147,188668980,SP,841432140
4606,Anna Milazzo,75,928556505,CE,382343130
4607,Tommy Mcquaid,116,132180138,SP,119352267
4608,Regina Shell,3,248102523,RJ,989450055
4609,Renee Kent,53,314023536,TO,246607857
4610,Kimberly Tan,36,993344481,AL,110115063
4611,Albert Still,43,743754168,AC,713202273
4612,Brenda Rusboldt,92,589776507,AC,118353717
4613,Karla Smith,3,563015925,RR,377986347
4614,Gail Olson,85,864833553,GO,52863102
4615,Arlene Edwards,125,902432151,MT,275236992
4616,Susan Beavers,90,108246249,RJ,544797027
4617,Angelo Imperial,147,41603535,AM,762937290
4618,Madeline Neal,34,758591442,AC,584471232
4619,Ned Soto,134,956365254,RN,287967798
4620,Cassie Auker,25,459548271,RN,661714596
4621,Regina Rogers,125,956523150,PB,606471120
4622,Charles Harris,14,323528967,SE,509080320
4623,Kelly Martinez,127,920074734,RJ,152550963
4624,Debra Swigert,10,6168789,RN,73371627
4625,George Parker,105,899422767,RR,331442136
4626,Catherine Rabago,21,423057366,ES,896565096
4627,Mary Decker,24,347782617,GO,521642763
4628,Dorothy Horwitz,140,415289448,PB,202447557
4629,Kristopher Anderson,7,932659632,AL,150833763
4630,Kevin Johnston,5,293125473,RS,240104691
4631,Ronald Rembert,5,875232891,ES,311946930
4632,Ashley Mitchell,65,163863369,PR,508169817
4633,Ray Affolter,119,997317684,AM,620441856
4634,Howard Griffin,142,291282786,RO,429793416
4635,Aline Moffitt,20,293253426,PE,522273726
4636,Laurence Harrel,100,490633740,SP,362830041
4637,Phillip Jordan,81,292142232,RJ,685465911
4638,Karrie Bateman,55,453407157,MS,302708421
4639,Joe Egan,124,682107543,SE,285108768
4640,Jean Garcia,145,407048436,AL,184989159
4641,Leonor Bulter,49,615477879,TO,760261734
4642,Manuel Stracke,55,25753806,MS,462564360
4643,Donald Morris,128,447659379,PI,706441788
4644,Jason Ross,150,302717322,RS,749834883
4645,Tanya Gerrior,8,1523349,AM,297086814
4646,Nathaniel Akins,29,683946279,GO,20785158
4647,Magdalen Chausse,143,718701039,RN,501606603
4648,Thomas Perez,88,940467321,SE,497957850
4649,Bess Miller,136,213289920,TO,160457103
4650,Lloyd Gaines,119,526442130,AL,387733842
4651,James White,11,431186535,ES,307452645
4652,Alan Odonnell,131,92770038,RN,645439185
4653,Roger Rutledge,41,494649936,SE,158757003
4654,Michelle Frierson,120,891923121,TO,198410463
4655,William Johannsen,106,703586988,MT,188640315
4656,Charlotte Perkins,65,605030994,RS,455429889
4657,Margaret Helms,27,861473772,PE,397261485
4658,Debra Bogdan,78,200996973,AC,670959891
4659,Herbert Elrod,124,485699076,SE,801745641
4660,Leroy Redenbaugh,49,874388916,MG,234907866
4661,Glynda Hall,129,668601576,PA,667531773
4662,Margaret Carter,96,296776530,TO,551530719
4663,Paul Johnson,26,787020507,CE,480522861
4664,Katrina Castillo,115,133466319,GO,670055598
4665,Annie Prince,42,958865409,SC,971824500
4666,Stephen Allen,117,275544603,RN,724829229
4667,Matthew Gordon,14,688024026,MA,240222024
4668,David Hunt,56,328045068,AM,196672221
4669,Paul Sugarman,121,640349235,ES,8290359
4670,Latoya Banks,94,396679518,PE,20077992
4671,Michael Sparks,141,155748393,RS,200642634
4672,Kenneth Bartlett,0,998588907,RR,75010689
4673,Rachael Thomas,115,689999814,SP,660926115
4674,Elisha Grove,50,481823982,MG,569977272
4675,Ricky Gatewood,106,506684241,AP,21554046
4676,Charity Lopinto,81,289969614,SE,935227125
4677,Sanora Watkins,76,945198369,SP,768055068
4678,Season Walker,53,211054725,PR,592699572
4679,Ariana Hamilton,40,278986653,GO,825164568
4680,Jessica Watkins,123,348919569,SC,383410287
4681,David Spruill,137,150533721,MG,519819417
4682,Victoria King,63,957880332,PA,191074554
4683,Irma Murray,12,873906606,PR,263273553
4684,Rene Kinard,116,606710331,AC,346327848
4685,David Gallagher,124,492188094,PR,64846278
4686,Stephen Revilla,146,358840845,AP,197895141
4687,Rod James,43,180647253,MT,983683809
4688,Arron Roa,36,356699016,MG,611238114
4689,David Alexander,81,448656138,MT,388369332
4690,David Soffel,52,110006802,PR,69582537
4691,Alice Hughes,102,323365275,PI,109227177
4692,Jamie Richter,104,29262960,RN,854221950
4693,Lorena Jones,17,655581339,SP,106324497
4694,Joey Kiser,128,958705488,DF,888816312
4695,Casey Campbell,148,441707769,GO,731254257
4696,Margaret Verstraete,34,123520869,GO,446365674
4697,Lauren Booth,51,62647299,DF,714891339
4698,Ann Kopecky,53,951032160,MS,141047559
4699,Michael Holsten,98,594397125,RO,66238965
4700,Nancy Mcmillen,80,164305179,BA,470711943
4701,Gail Stevens,79,636331698,MA,573945264
4702,Ruth Packard,57,975675753,RR,162696636
4703,Patricia Leblanc,132,384621291,PR,792504855
4704,Vicki Swaim,16,547070427,ES,482705055
4705,Christine Fors,103,448156368,AC,525569067
4706,Don Morin,7,451476972,RN,744411357
4707,Debra Davis,71,488268774,DF,180572769
4708,Ann Martin,6,917359353,PE,824898294
4709,Gregory Emery,115,492663150,GO,677786499
4710,Dorothy Craig,95,9365994,RR,133514991
4711,Rosie Palmer,11,87660864,AC,184418469
4712,Harold Ladd,60,443118834,SE,405597519
4713,John Shavers,146,955968651,AC,278091369
4714,George Johnson,30,101675700,PE,340392195
4715,Johnathon Limon,28,75378240,AC,630235548
4716,Jesse Pinto,118,781031052,MT,842319522
4717,Melissa Robinson,85,761471757,AP,647443305
4718,Nina Gantt,112,379910979,PB,661762143
4719,Leontine Evans,85,246995109,DF,175238406
4720,Janette Beal,138,550635435,CE,341343675
4721,Lonnie Jones,150,879087150,AP,43004016
4722,Lillie Stephenson,47,646729173,BA,153339840
4723,Susan Myles,66,756325791,PB,290351358
4724,Kelly Gonzalez,0,976930839,RR,621942885
4725,Lee Robinson,46,719574615,CE,470610387
4726,Claire Erwin,61,477722808,PR,986958135
4727,William Walker,136,262356912,ES,92049417
4728,Ivan Desalvo,54,375290451,SP,85728960
4729,Brian Vasquez,13,167379498,RN,22962222
4730,Heather Santana,96,862961913,MG,67795596
4731,Betty Phillips,100,211775913,DF,449485497
4732,Rebecca Lieberman,139,103145346,SC,659621718
4733,Shirley Throgmorton,77,679332591,PR,643543524
4734,Spencer Rains,36,329134950,MS,636619032
4735,Ellen Saunders,129,177900048,BA,585379908
4736,Jackie Reed,143,363249342,CE,41923467
4737,Lawrence Newton,98,833916555,MT,641326716
4738,John Yousef,20,146894796,PA,342952812
4739,Ryan Lynn,139,170697132,ES,358204203
4740,Tracy Volcko,38,876896901,ES,652913046
4741,Jill Tooley,93,272546001,MG,596784060
4742,Randall Dickinson,29,857132235,RO,236452986
4743,Paul Rivera,64,800166105,TO,7207992
4744,Gene Brown,74,757163799,MS,40086675
4745,Raul Rich,82,856184373,RO,503632872
4746,Rosa Pettey,8,511657002,AL,609033483
4747,Carissa Eicher,114,71032032,AP,684197865
4748,Tina Farlow,71,28848744,MS,437591790
4749,Brendan Shannon,66,970824024,DF,173548710
4750,Rachel Bridgett,142,46192923,BA,70502580
4751,Sigrid Fischer,0,770011803,TO,7312338
4752,Charlotte Balnis,70,815360625,MT,236115810
4753,Antwan Curry,47,877450563,AP,783777420
4754,Adam Estimable,150,764269704,RO,642519621
4755,Frances Jones,24,801423207,SC,350897499
4756,Ann Simmons,34,744284853,MS,986555403
4757,Jerry Olivares,44,42745959,AL,435346344
4758,Judith Jones,127,520330725,AL,839778876
4759,Lauren Valdovinos,47,508856238,AC,857739924
4760,Edgar Miller,53,579365838,BA,129918672
4761,Frank Perez,49,589753017,TO,962763417
4762,Rosemarie Wearing,62,380394432,AC,943544493
4763,Barbra Tidmore,118,736608204,SE,931498749
